id,tweet_text,emoji,singers
829575410967052288,amic vot sms ,,['__EMOT_POS'],atzei
829575462284308483,,,['__EMOT_POS'],bravi
829575575283040256,,,['__EMOT_POS'],bravi
829575603875635200,bran cant codic ,,[],bravi
829575653758476288,,,['__EMOT_POS'],bravi
829575697572192256,andata incred ,,['__EMOT_POS'],bravi
829575720984858629,codic vot sms fiss ,,[],d'alessio
829575839742300161,masin amo bas van basc ,,[],masini
829575921812242433,andata incred ,,['__EMOT_POS'],bravi
829575969451147264,tif ,,[],bravi
829576016574214144,mezzanott costring all'attenzion strafare.eleg https ,,[],chiara
829576083150340096,soffr ,,[],bravi
829576357852102656,sal posizion itunes ,,"['__EMOT_POS', '__EMOT_NEUT']",comello
829576389716238337,andata incred ,,['__EMOT_POS'],bravi
829576464366465024,andata incred ,,['__EMOT_POS'],bravi
829576548495814656,andata incred ,,['__EMOT_POS'],bravi
829576623015985152,doman uscir vide ufficial ,,[],bernabei
829576758043217920,andata incred ,,['__EMOT_POS'],bravi
829576806726500352,fot cred uffic stamp rai-iwan ,,[],comello
829576927568621570,,,['__EMOT_POS'],bravi
829576980198780928,michel brav vint sanrem ufficial ,,[],bravi
829577047714447360,,,['__EMOT_POS'],bravi
829577064957300736,,,['__EMOT_POS'],bravi
829577109681086464,sap chiam ,,[],bravi
829577146486099968,andata incred ,,['__EMOT_POS'],bravi
829577589836677120,tif ,,[],bravi
829577655313895425,tif ,,[],bravi
829577690470551553,tif ,,[],bravi
829577718085906433,buongiorno giorn cover ved l'or stup l'ascolt ,,['__EMOT_POS'],comello
829577842757402624,,,[],bravi
829577906829529089,,,['__EMOT_POS'],bravi
829578017026498560,pront gioc doman ,,['__EMOT_POS'],comello
829578062404653056,michel pass tif rom ,,[],bravi
829578087813750786,andata incred ,,['__EMOT_POS'],bravi
829578158647177216,pront gioc doman ,,['__EMOT_POS'],comello
829578226930425856,,,['__EMOT_POS'],bravi
829578268105928704,andata incred ,,['__EMOT_POS'],bravi
829578445411725312,andata incred ,,['__EMOT_POS'],bravi
829578477909188608,andata incred ,,['__EMOT_POS'],bravi
829578523585179648,appen sces palc super emozion ,,[],bravi
829578787272720388,,,['__EMOT_POS'],bravi
829578849327398912,andata incred ,,['__EMOT_POS'],bravi
829578871003574273,,,['__EMOT_POS'],bravi
829578927316336640,rett gua dat ,,[],nesli
829578927316336640,rett gua dat ,,[],paba
829578956714233857,ascolt ,,[],sylvestre
829579072879656961,,,['__EMOT_POS'],bravi
829579205394497537,,,['__EMOT_POS'],bravi
829579249837285376,pratic viv git lice staser cen ragazz ,,[],bravi
829579274369769472,doman canter prepar modific fot clicc ,,[],comello
829579306741460992,spacc l'ariston pront vot ,,[],bravi
829579341512245250,eccol ,,[],zarrillo
829579404527427584,andata incred ,,['__EMOT_POS'],bravi
829579467475517440,protagon bram ,,[],d'alessio
829579656701550592,tif ,,[],bravi
829579789417738240,applaus download ,,[],bernabei
829579821571244034,andata incred ,,['__EMOT_POS'],bravi
829579876457914368,cit sentiment posit distacc ,,[],bravi
829579876457914368,cit sentiment posit distacc ,,[],d'alessio
829579938365919232,tif ,,[],bravi
829580050580254722,,,['__EMOT_POS'],bravi
829580164656951296,prossim vuo gemm galgan ball francesc gabban scimpanz https ,,[],gabbani
829580223217819649,vide ufficial ,,[],atzei
829580289307447296,,,['__EMOT_POS'],bravi
829580316683730944,rived l'esibizion ,,[],bernabei
829580346039627776,,,['__EMOT_POS'],bravi
829580493314220032,andata incred ,,['__EMOT_POS'],bravi
829580531033657344,telespett l'esibizion elod ,,[],elodie
829580701439815684,andata incred ,,['__EMOT_POS'],bravi
829580717684379649,miley cyrus michel brav stanz ,,[],bravi
829580824022511616,vogl comell ,,[],comello
829580855823724544,andata incred ,,['__EMOT_POS'],bravi
829580883715903488,top ser giusy ferrar aless bernabe samuel viet mor lodov comell elo ,,[],bernabei
829580883715903488,top ser giusy ferrar aless bernabe samuel viet mor lodov comell elo ,,[],samuel
829580883715903488,top ser giusy ferrar aless bernabe samuel viet mor lodov comell elo ,,[],comello
829581126100480001,eccoc cerc cap test occidentali's karm ,,[],gabbani
829581426827857920,pront gioc doman ,,['__EMOT_POS'],comello
829581444808900608,andata incred ,,['__EMOT_POS'],bravi
829581509191487488,ultim'or ascolt cant giorg bianc atze camb mest ,,[],atzei
829582413529497600,voler ,,[],bravi
829582484727795712,andata incred ,,['__EMOT_POS'],bravi
829582775502118913,michel brav super ,,[],bravi
829582837212966913,voler ,,[],bravi
829582929345003520,andata incred ,,['__EMOT_POS'],bravi
829583094197911552,andata incred ,,['__EMOT_POS'],bravi
829583372171214848,gig d'aless cant spegn television ,,[],d'alessio
829583442459447296,appen sent canzon impieg cap giur ,,[],d'alessio
829583988687790080,buongiorn ,,['__EMOT_POS'],bravi
829584109731201024,iniz giorn ,,['__EMOT_POS'],chiara
829584136964866049,,,['__EMOT_POS'],bravi
829584432654856192,lasc sol attim mett ultim querel ,,[],atzei
829584537701249024,staser fiorell mannoi cover princip ,,[],mannoia
829584597948170240,bellissim pezz ,,[],bravi
829584830249783297,sment ,,['__EMOT_POS'],gabbani
829584933035339776,,,['__EMOT_POS'],bravi
829584985778708480,possibil bianc atze quest'or trump tower ,,[],atzei
829585127588106240,original ball scimm ,,['__EMOT_POS'],gabbani
829585305770586112,andata incred ,,['__EMOT_POS'],bravi
829585762756808704,andata incred ,,['__EMOT_POS'],bravi
829585872286801920,spacc l'ariston pront vot ,,[],bravi
829585986493489152,andata incred ,,['__EMOT_POS'],bravi
829586317315080199,,,['__EMOT_POS'],bravi
829586388714680321,okay vincitor chiud cia ,,[],bravi
829586456247164928,,,['__EMOT_POS'],bravi
829586494499217408,andata incred ,,['__EMOT_POS'],bravi
829586819788439552,buon fortun spacc merd merd merd ,,['__EMOT_POS'],bravi
829586952685047808,,,['__EMOT_POS'],bravi
829586999132577792,risc elimin ,,[],nesli
829586999132577792,risc elimin ,,[],paba
829586999132577792,risc elimin ,,[],atzei
829586999132577792,risc elimin ,,[],raige
829586999132577792,risc elimin ,,[],luzi
829587174169395200,zarrill success pix riprov ,,[],zarrillo
829587549542821888,diar errori..brivid ,,[],bravi
829588245327515648,appen sent la.tu canzon brava!un bocc lup gigant ,,[],comello
829588416014712832,paol turc luc illumin sanrem ,,[],turci
829588536689033217,mannoi brav samuel legger serg comell ,,[],samuel
829588770727030784,canzon bianc atze talment innov uscir musicassett ,,[],atzei
829588891887886338,top vint ,,[],mannoia
829589839880286209,pot sent vicin camerin ,,['__EMOT_POS'],bravi
829590009212760064,andata incred ,,['__EMOT_POS'],bravi
829590097335091200,fier ,,['__EMOT_POS'],bravi
829590193049055233,vogl sent cover pazz pin abbracc buon fortun ,,['__EMOT_POS'],clementino
829590288142319618,apprend bianc atze risc elimin ,,[],atzei
829590401417879552,,,['__EMOT_POS'],bravi
829590499157749760,ser voc far ven pell d'oc tif ,,[],chiara
829590803404165125,miley cyrus michel brav stanz ,,[],bravi
829591368691486720,,,['__EMOT_POS'],bravi
829591430008029184,tavernett uso sottobicchier ,,[],d'alessio
829591815695245312,,,['__EMOT_POS'],bravi
829592037339099136,ser doman prender ,,[],bravi
829592182084530176,bell canzon sent cant ,,[],bravi
829592446644412416,maglion gabban poss prov color televisor ,,[],gabbani
829592899503456256,miley cyrus michel brav stanz ,,[],bravi
829593031317798912,buongiorn ,,['__EMOT_POS'],meta
829593250809913345,,,['__EMOT_POS'],bravi
829593402236870656,canzon bianc atze talment innov uscir musicassett ,,[],atzei
829593632873279488,difficil dirs carin bisogn allen die ,,[],turci
829593704461643776,serg sylvestr system spacc cul ,,[],sylvestre
829593819922448384,dispon spotify eccol ,,['__EMOT_NEUT'],gabbani
829594685178003458,ordin ,,[],d'alessio
829594768128749568,cant raig giul luz ,,[],raige
829594768128749568,cant raig giul luz ,,[],luzi
829594970529095680,luz canzon bocc res music sfumatur schifezz ,,[],raige
829594970529095680,luz canzon bocc res music sfumatur schifezz ,,[],luzi
829595369570963456,romant ver ,,['__EMOT_POS'],comello
829595431449587713,pens gabban all'eurovision ,,[],gabbani
829595650950098944,vorre ,,[],chiara
829595650950098944,vorre ,,[],raige
829595837743427585,tif ,,[],bravi
829596217789259776,spacc l'ariston ,,[],masini
829596397645205504,miley cyrus michel brav stanz ,,[],bravi
829596571234926592,,,['__EMOT_POS'],bravi
829596608325152768,spacc l'energ l'ha port ,,[],turci
829596701577138177,staser palc fid chitarr ,,[],meta
829597010013601793,staser tocc prepar cuor l'ha ascolt cant ,,['__EMOT_POS'],meta
829597666409607168,cant raig giul luz ,,[],raige
829597666409607168,cant raig giul luz ,,[],luzi
829597832554434560,,,['__EMOT_POS'],bravi
829597928654327808,tif ,,[],bravi
829598000066465792,eccoc cerc cap test occidentali's karm ,,[],gabbani
829599021597650944,lezion nirvan c'e buddh fil indiana loop ,,[],gabbani
829599250438844416,fan..appen acquist ,,['__EMOT_POS'],d'alessio
829599384186798080,,,['__EMOT_POS'],bravi
829599745815486464,ritornell occidentali's karm ripropon test ascolt ador ,,[],gabbani
829599822005075968,eccol numer ,,[],turci
829599865537720320,sound internazional radiofon ,,[],turci
829600201476280322,miley cyrus michel brav stanz ,,[],bravi
829600341100486656,ragazz pazz pazz canzon ,,[],gabbani
829600633254793216,,,['__EMOT_POS'],bravi
829600703165382658,svegl test canzon dell'ann popol ,,[],gabbani
829600755543859201,alzi man staser conosc raig giul luz onest ,,[],raige
829600909743239168,riascolt nann ,,[],comello
829601275750780929,canzon mort madr riusc nell'impres farl mor ,,[],d'alessio
829601775816699904,almen riman diar error ,,[],bravi
829602135373385730,capac scelt alic pab cant duett ,,[],paba
829602181506547712,stell emozion pur ,,['__EMOT_POS'],d'alessio
829602409462775809,almen riman diar error ,,[],bravi
829602543584043009,colp marc masin serg paol turc ,,[],turci
829602583639638016,bellissim pezz ,,[],bravi
829602644847108097,dire poss chiud perfett ,,[],bravi
829602829526528000,andata incred ,,['__EMOT_POS'],bravi
829603039904464898,"cant ven pell d'oca,ier fantast ",,[],bravi
829603307912065024,soffr ,,[],bravi
829603398207041536,onlin videoclip ,,['__EMOT_POS'],chiara
829603716273733633,sound internazional radiofon ,,[],turci
829603926735540225,tif ,,[],bravi
829604232298905601,pod gioc mor brav mannoi ,,[],bravi
829604339069153281,spacc l'ariston pront vot ,,[],bravi
829604705143812099,dire poss chiud perfett ,,[],bravi
829605029682282497,voler ,,[],bravi
829605225526853633,prefer ser gabban turc ,,[],gabbani
829605314802642944,vinc mannoi lodov comell second all'eurovision ,,[],comello
829605898213552128,ador sappil ,,[],sylvestre
829605934041276416,andata incred ,,['__EMOT_POS'],bravi
829605968577175552,freg voc super estes mr.perfettin michel brav stup ,,[],bravi
829606074156195840,francesc gabban ,,[],gabbani
829606269812080641,inchin silv grandissim ,,[],comello
829606391002361857,sound internazional radiofon ,,[],turci
829606943509663746,,,['__EMOT_POS'],bravi
829607538861694977,nesl pab patatin vorre abbracc car ,,[],nesli
829607538861694977,nesl pab patatin vorre abbracc car ,,[],paba
829607768248221696,viv assurd sap scritt parol ,,[],moro
829607880181608448,vide ,,[],masini
829608148650622976,benedett ,,[],mannoia
829608267701768192,,,['__EMOT_POS'],bravi
829608380146839552,andata incred ,,['__EMOT_POS'],bravi
829608480977846273,andata incred ,,['__EMOT_POS'],bravi
829608550230007808,.fiorell mannoi .elodie/mor .ermal meta/paol turci/br sensazion piazzin serg ,,[],mannoia
829608912211046400,,,['__EMOT_POS'],bravi
829608975570259969,bell canzon interpr ,,['__EMOT_POS'],turci
829609083921645568,buongiorn dispon ,,[],comello
829609144344772608,soffr ,,[],bravi
829609234132324352,bran cant codic ,,[],comello
829609289425760256,andata incred ,,['__EMOT_POS'],bravi
829609696747208705,tip francesc gabban ,,['__EMOT_POS'],gabbani
829609755354218496,top cantant gar ser gabban gabban gabban ,,[],gabbani
829609907255181312,ser entrat trend topic ,,[],bravi
829610279856115712,serg sylvestr prefer ,,[],sylvestre
829610719385632768,andata incred ,,['__EMOT_POS'],bravi
829611301093638145,tif michel brav stronz infam ,,[],bravi
829611643730591744,fin piang ,,['__EMOT_POS'],bravi
829611694636802048,pessim memor impar ,,[],bernabei
829612231771959296,bell caric vot mill boll blu min spaccher ,,[],comello
829612334838583296,appen sent la.tu canzon brava!un bocc lup gigant ,,[],comello
829612547468832769,vinc gabban ermal met dev vinc sergion fabriz mor rimang ,,[],gabbani
829612547468832769,vinc gabban ermal met dev vinc sergion fabriz mor rimang ,,[],meta
829612547468832769,vinc gabban ermal met dev vinc sergion fabriz mor rimang ,,[],moro
829612705791238144,ascolt top ,,['__EMOT_POS'],turci
829612705791238144,ascolt top ,,['__EMOT_POS'],samuel
829612705791238144,ascolt top ,,['__EMOT_POS'],bravi
829612753308491776,dev pass fas doman pezz bell ,,[],nesli
829612753308491776,dev pass fas doman pezz bell ,,[],paba
829612802734190592,,,['__EMOT_POS'],bravi
829612846682144768,ansiella stasera ,,['__EMOT_NEUT'],comello
829613092594147328,codic votatem fiss numer sms numer ,,[],bernabei
829613136856621056,tif ,,[],bravi
829613192582160384,bran prefer utent gar ,,[],bernabei
829613529967771648,amo timbr chiar ,,[],chiara
829613803931365376,,,['__EMOT_POS'],bravi
829613878925467649,,,['__EMOT_POS'],bravi
829613904452022272,plag sanrem ron indoss capell cont ,,[],ron
829614037105262592,emozionatissim bocc lup ,,[],bravi
829614277057245184,staser tocc prepar cuor l'ha ascolt cant ,,['__EMOT_POS'],meta
829614301455515649,gabban silvestr ,,[],gabbani
829614407059664896,tif michel brav stronz infam ,,[],bravi
829614473228976129,ser entrat trend topic ,,[],bravi
829614618884599808,classif michel brav michel brav michel brav scorr ,,[],bravi
829614650333548544,almen riman diar error ,,[],bravi
829614709447999490,,,['__EMOT_POS'],bravi
829614747389669376,pod ,,[],meta
829614747389669376,pod ,,[],moro
829614747389669376,pod ,,[],bravi
829614794147758080,passato daj cazzo ,,[],bravi
829615153457020929,voler ,,[],bravi
829615229470380032,giust caric mattin grig ,,[],gabbani
829615305060208640,tif michel brav stronz infam ,,[],bravi
829615381392261120,carrier bianc atze accan terapeut ,,[],atzei
829615744321191937,francesc concorrent gar l'osp comic ,,[],gabbani
829615895911735296,news ordin esibizion staser atze masin nesl pab serg d'aless brav turc gabban zarrill chi ,,[],atzei
829615895911735296,news ordin esibizion staser atze masin nesl pab serg d'aless brav turc gabban zarrill chi ,,[],masini
829615895911735296,news ordin esibizion staser atze masin nesl pab serg d'aless brav turc gabban zarrill chi ,,[],nesli
829615895911735296,news ordin esibizion staser atze masin nesl pab serg d'aless brav turc gabban zarrill chi ,,[],paba
829615895911735296,news ordin esibizion staser atze masin nesl pab serg d'aless brav turc gabban zarrill chi ,,[],d'alessio
829615895911735296,news ordin esibizion staser atze masin nesl pab serg d'aless brav turc gabban zarrill chi ,,[],bravi
829615895911735296,news ordin esibizion staser atze masin nesl pab serg d'aless brav turc gabban zarrill chi ,,[],turci
829615895911735296,news ordin esibizion staser atze masin nesl pab serg d'aless brav turc gabban zarrill chi ,,[],gabbani
829615895911735296,news ordin esibizion staser atze masin nesl pab serg d'aless brav turc gabban zarrill chi ,,[],zarrillo
829616666573160448,sper staser salv bell brav ,,[],atzei
829616801285824512,almen riman diar error ,,[],bravi
829616830180364289,conferm poch certezz dell'ultim gener cantautor ital ,,[],nesli
829616919615508480,,,['__EMOT_POS'],bravi
829617101090484224,,,[],bravi
829617286206070784,,,['__EMOT_POS'],bravi
829617531161817088,prov chied cant canzon https ,,['__EMOT_POS'],atzei
829617583800320001,fort emozion idol ,,['__EMOT_POS'],d'alessio
829617841460674560,fatt bell dispon spotify ,,[],turci
829617898591232000,serg sylvestr michel brav ,,[],sylvestre
829618451367002112,vogl ripesc pod final ,,['__EMOT_POS'],atzei
829618538440691712,pod vorre fiorellon gabban turc ,,[],gabbani
829618817529737216,ricord palc ,,[],bravi
829619220220616704,air e.anselm elod larg giovan ,,[],elodie
829619504888107008,air e.anselm elod larg giovan ,,[],elodie
829619619635798017,segnal scaten l'infern ,,[],d'alessio
829619641018380290,stell canzon mamm microf ,,[],d'alessio
829619821310513152,amic vot sms ,,['__EMOT_POS'],d'alessio
829619821310513152,amic vot sms ,,['__EMOT_POS'],atzei
829619863987580929,settim tendenz youtub tredicesim itunes ,,['__EMOT_POS'],meta
829619884413829120,tant torn interv ,,[],d'alessio
829619924653989888,tif ,,[],bravi
829619985073000449,red carpet palc dell'ariston. ,,['__EMOT_POS'],d'alessio
829620349205618688,buongiorno bell ved ancor ,,[],nesli
829620349205618688,buongiorno bell ved ancor ,,[],paba
829620520752648192,timmusic stud riemp fan arriv ,,[],bernabei
829620791671144449,plag sanrem ron indoss capell cont ,,[],ron
829621017215631360,paragon pov esist paragon ricord massim gazz silvestr ,,[],gabbani
829621230215032833,marc masin cant present calc merc ,,[],masini
829621478467452928,,,['__EMOT_POS'],bravi
829621525942829056,tif ,,[],bravi
829621644587040769,doman canter prepar modific fot clicc ,,[],comello
829621753227988994,amic vot sms ,,['__EMOT_POS'],d'alessio
829621753227988994,amic vot sms ,,['__EMOT_POS'],atzei
829621928696635392,fot ,,['__EMOT_POS'],comello
829622074104754176,far success ,,['__EMOT_POS'],gabbani
829622106623242241,ser fabriz mor fiorell mannoi ermel met ,,[],moro
829622106623242241,ser fabriz mor fiorell mannoi ermel met ,,[],mannoia
829622106623242241,ser fabriz mor fiorell mannoi ermel met ,,[],meta
829622244154421249,fabriz mor montan ,,[],moro
829622278853947392,codic sms fiss all' ,,[],turci
829622462983831552,francesc gabban ,,[],gabbani
829623290239057922,fiss l'esibizion uscit vide http ,,['__EMOT_POS'],bravi
829623533244444672,bellissim pezz ,,[],bravi
829623599304679429,spotify ascoltatel ,,[],raige
829623797519101953,cit sentiment posit segu esibir ,,[],elodie
829623797519101953,cit sentiment posit segu esibir ,,[],bravi
829624015820046338,fiss l'esibizion uscit vide http ,,['__EMOT_POS'],bravi
829624168236843008,c'e ritornell risuon test ,,[],comello
829624194103181314,c'e ritornell risuon test ,,[],comello
829624256430489600,c'e ritornell risuon test ,,[],comello
829624282695270400,c'e ritornell risuon test ,,[],comello
829624354388447234,c'e ritornell risuon test ,,[],comello
829624382863659009,analizz second ser rester prefer ,,[],elodie
829624417957380098,staser inond mill boll blu sanrem spacc brutto ,,['__EMOT_POS'],comello
829624461993324544,dispon digital stor ascoltal https ,,[],raige
829624559661940737,plag sanrem ron indoss capell cont ,,[],ron
829624593866432512,andata incred ,,['__EMOT_POS'],bravi
829624780693372928,c'e ritornell risuon test ,,[],comello
829625038643003393,c'e ritornell risuon test ,,[],comello
829625055537676288,test canzon vorre tatu ,,[],chiara
829625106150412289,,,['__EMOT_POS'],bravi
829625146767966212,c'e ritornell risuon test ,,[],comello
829625537727496192,pront gioc doman ,,['__EMOT_POS'],comello
829625645395222528,pot sent vicin camerin ,,['__EMOT_POS'],bravi
829625814178205697,prescind ,,[],masini
829625927680278529,ditem l'unic alzat ball ,,['__EMOT_POS'],gabbani
829626031032107008,tratt canzon nesl alic pab gar festival sanrem ,,['__EMOT_POS'],nesli
829626031032107008,tratt canzon nesl alic pab gar festival sanrem ,,['__EMOT_POS'],paba
829626630293352448,michel brav ,,[],bravi
829627004622356480,spacc l'ariston pront vot ,,[],bravi
829627065024520192,spacc l'ariston pront vot ,,[],bravi
829627122293538816,tendenz youtub clem mer vinc http ,,['__EMOT_POS'],clementino
829627183584927745,,,['__EMOT_POS'],bravi
829627528096710657,ripart music piac segu ,,[],bravi
829627660485664768,staser cover lasc bocc apert ,,['__EMOT_POS'],comello
829627721634480129,,,['__EMOT_POS'],bravi
829627937431371777,cia mamm appen appars dirett tranquill cos bell cos bell https ,,[],bravi
829628041693392896,spacc l'ariston pront vot ,,[],bravi
829628146475474948,buongiorn vide stell ,,[],d'alessio
829628200154230785,buongiorn vide stell ,,[],d'alessio
829628271667118080,buongiorn vide stell ,,[],d'alessio
829628386523889665,michel brav pezz notevol ,,[],bravi
829628452898795520,buongiorn vide stell ,,[],d'alessio
829628590908141568,buongiorn vide stell ,,[],d'alessio
829628650421092353,,,['__EMOT_POS'],bravi
829628690384506881,spotify ascoltatel ,,[],raige
829628749842939904,buongiorn vide stell ,,[],d'alessio
829628803592892416,,,[],bravi
829628851579940864,fiss l'esibizion uscit vide http ,,['__EMOT_POS'],bravi
829628945171619840,festival terz ser miglior ospit ,,[],turci
829629030148272128,buongiorn vide stell ,,[],d'alessio
829629076184952832,ritornell occidentali's karm ripropon test ascolt ador ,,[],gabbani
829629111714852864,,,['__EMOT_POS'],bravi
829629152714186752,cred seren vincitr bell fenomenal ,,[],turci
829629407321083904,c'e ritornell risuon test ,,[],comello
829629457904332800,fav brav samuel gabban ,,['__EMOT_POS'],samuel
829629457904332800,fav brav samuel gabban ,,['__EMOT_POS'],gabbani
829629598291861505,buongiorn vide stell ,,[],d'alessio
829629650380931072,twitter tags robb williams ,,['__EMOT_POS'],d'alessio
829629755666399232,ascolt l'intr evident citazion intro ,,[],turci
829629864139448320,,,['__EMOT_POS'],bravi
829629971568132096,chiam buongiorn ,,['__EMOT_POS'],bravi
829630275193864192,buongiorn vide stell ,,[],d'alessio
829630363672657920,aspett idol https://t ,,[],clementino
829630563258597376,telespett l'esibizion second ser ,,[],turci
829630745576669185,onlin videoclip chiar ,,[],chiara
829630820814057472,stanz giacomin samuel subson ,,[],samuel
829631076486225920,amic vot sms ,,['__EMOT_POS'],d'alessio
829631076486225920,amic vot sms ,,['__EMOT_POS'],atzei
829631149106397185,aspett ,,[],raige
829631149106397185,aspett ,,[],luzi
829631232484978688,michel brav diar error sanrem piang brivid http ,,['__EMOT_POS'],bravi
829631279159246848,buongiorn vide stell ,,[],d'alessio
829631364597153792,,,['__EMOT_POS'],bravi
829631390694137856,bohemienn chic bell chiar form smagliant look promuov pien vot ,,[],chiara
829631724749471745,apert televot codic vot sms fiss https ,,[],d'alessio
829631762892480513,vinc spacc ,,[],bravi
829631948154888192,,,['__EMOT_POS'],bravi
829632280188575745,pagell second ser promoss pien vot ,,[],turci
829632323943559168,look maschil sensual vest festival ,,[],turci
829632636918312961,staser pell ansios neanc dovess cant ,,['__EMOT_POS'],meta
829632760121790464,amic vot sms ,,['__EMOT_POS'],d'alessio
829632760121790464,amic vot sms ,,['__EMOT_POS'],atzei
829632811208474629,rarissim fot michel zarrill giovan ,,[],zarrillo
829633030096564224,pront gioc doman ,,['__EMOT_POS'],comello
829633275056496640,fot cred uffic stamp rai-iwan ,,[],bernabei
829633275056496640,fot cred uffic stamp rai-iwan ,,[],comello
829633343335624705,fot cred uffic stamp rai-iwan ,,[],bernabei
829633434624675840,andata incred ,,['__EMOT_POS'],bravi
829633522688196608,tenet pront staser grandissim casin ,,[],sylvestre
829633687805374465,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829633703722774528,c'e ritornell risuon test ,,[],comello
829633725449306113,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829633738371899392,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829633754532605952,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829633776644931584,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829633809356308480,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829633840306077697,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829633882471407616,michel brav pezz notevol ,,[],bravi
829633909910540289,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829633976717475840,bomb ,,['__EMOT_POS'],bravi
829633998150328320,andata incred ,,['__EMOT_POS'],bravi
829634036507226113,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829634079603699712,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829634109509091328,nesl alic pab risc elimin cia brand cia ,,[],nesli
829634109509091328,nesl alic pab risc elimin cia brand cia ,,[],paba
829634145861120000,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829634168661430272,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829634208981254144,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829634356285145088,brav silvestr buon possibil giorg lezion cant stran d'aless ,,[],bravi
829634389172707329,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829634423721189376,l'ho piac casin ,,[],bravi
829634624221544448,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829634694530613248,l'unic canticc stamattin presag ,,[],bravi
829634729775341568,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829634756207841280,vincitor ,,['__EMOT_POS'],bravi
829634843126460416,tif ,,[],bravi
829634892292038656,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829635044167794688,scimm nud ball mag ,,[],gabbani
829635094906298368,punt colp ,,[],mannoia
829635094906298368,punt colp ,,[],meta
829635131090620418,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829635172421230592,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829635233595129856,videoclip poss piang ser vinc cazz ,,[],bravi
829635332903727104,ferment web pezz prov tecnic divittor ,,[],bravi
829635381154942976,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829635516421251073,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829635559001845760,,,[],bravi
829635590102605824,cit sentiment posit distacc ,,[],bravi
829635590102605824,cit sentiment posit distacc ,,[],d'alessio
829636033146941440,cit sentiment posit distacc ,,[],bravi
829636033146941440,cit sentiment posit distacc ,,[],d'alessio
829636107453202433,smett canticc ,,['__EMOT_POS'],bravi
829636244955070464,ser canter ,,[],bernabei
829636339746349056,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829636431295414273,consapevol prend com' com' impreved ,,[],moro
829636594701389824,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829636618785013760,possibil bianc atze quest'or trump tower ,,[],atzei
829636643619536896,nuov danz dell'est ,,['__EMOT_POS'],gabbani
829636695398162433,degsingol ascolt ,,[],elodie
829636829817237505,almen riman diar error ,,[],bravi
829636890131329024,c'e ritornell risuon test ,,[],comello
829636945898766336,amor itunes ,,[],bravi
829637007487930370,nott vincitor honorem ,,['__EMOT_POS'],gabbani
829637115654836224,stamattin ,,[],turci
829637146805936128,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829637307015782400,sar dirett seguitem ,,['__EMOT_POS'],raige
829637386384580609,c'av idol romp cazz ,,[],nesli
829637494358552576,defilipper l'ho port devot ,,[],comello
829637533130772480,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829637574205530112,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829637640446214145,buon fortun nuov esperit ,,[],sylvestre
829637711971643393,vide ,,[],nesli
829637711971643393,vide ,,[],paba
829637751238696960,gabban mess parol dell'ultim part ruzzl luc giur ,,[],gabbani
829637941102313472,"aless bernabe ragazz ideal vorrebbero.h talento, fig simpaticissim critic invid ",,[],bernabei
829638054700793856,degsingol ascolt ,,[],elodie
829638165728264192,cant aut quest'or vint ,,[],comello
829638442560679937,trov notiz bell ,,['__EMOT_POS'],meta
829638608537714688,cant big ,,[],bravi
829638717149237248,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829638800020238337,appen uscit videoclip ufficial link ,,['__EMOT_NEUT'],bravi
829639003867602944,sap chiam ,,[],bravi
829639179617333249,scimpanz palc gabban c'er biancon preg vogl cred ,,[],gabbani
829639233832882176,riapr televot codic occidentali's karm fiss sms ,,['__EMOT_NEUT'],gabbani
829639292356014080,debutt convinc d'accord critic social giovan umbro vot ,,[],bravi
829639403295342592,pers codic ,,[],elodie
