id,tweet_text,emoji
828622330482065409,vot ,[]
828622368155299840,party aspett ,['__EMOT_POS']
828622517887721472,ilcontiandre fuoricl brivid ,[]
828622564255789056,enzo cos davver bell ,['__EMOT_POS']
828622588020654080,cameraman dorm buon festival ,[]
828622724750856193,criter menc giudic ,[]
828622793285697536,caric doman ,"['__EMOT_POS', '__EMOT_NEUT']"
828622809966448641,"daj daj daj comels,s ",['__EMOT_POS']
828623025763414017,luned settiman ,['__EMOT_POS']
828623170290712577,pens jaliss ,[]
828623282991661056,ved gioved ,['__EMOT_POS']
828623339979735040,second ver pell d'oc ,[]
828623374247219200,scus espert aspett produttor music discograf ,[]
828623405150793729,gret menc giur davver competent dimostr ascolt talent ,[]
828623438755594241,carl cont afferm temp music italian sicur voless cimiter ,[]
828623463602651137,tif divert attent scal ,['__EMOT_POS']
828623489447890944,comell persecutor arriv pot esserc aspettac parte ,['__EMOT_POS']
828623540161282049,felic accompagn nuov avventur vogl ,['__EMOT_POS']
828623613263769600,ferm quest'ignor dilag torn cronac quest'ann ,[]
828623853576400897,gret menc giur espert festival port caff ,[]
828623999483703296,ved l'or ved festival savin gialappa's ,[]
828624118836764672,ferrer convint suon riprov mannoi ermal commoss d'un cia ,[]
828624150168211457,raccom sent voc ricord appogg ,['__EMOT_POS']
828624216157200385,iniz conf stamp deg edizion festival crozz ,[]
828624254556073984,bocc lup much mierda nuov avventur ,['__EMOT_POS']
828624595821289473,giur espert compost gret menc class youtuber immagin espert fancazz cosmic ,[]
828624655309209603,sosterr promett augur buon fortun doman tif ,['__EMOT_POS']
828624835588784128,venerd torn president giur qual ,[]
828625098902999043,carlett person bell fortun incontr ,['__EMOT_POS']
828625242507575297,fier quest'esperit far cresc impar convint buon fortun babes ,['__EMOT_POS']
828625558791651328,concert ,[]
828626063655845888,allarm bomb alban prov acut ,[]
828626291083636736,vogl parl menc sanrem giudic espert cad bass ,[]
828626343189430272,imbocc lup lod ,[]
828626366258089984,retweeted gianc leon carl cont mar filipp ,[]
828626398197772288,cred prov ,['__EMOT_POS']
828626433425756162,dirett veloc ansi bocc all'lup stra fier ,['__EMOT_POS']
828626799068319744,confert stamp sent belen crozz ospit fiss ,[]
828626820882907139,doman pront ,[]
828626902067924992,davver person incred vittor success ,[]
828627224119148546,sembr affar ser ,[]
828627292096229376,president repubbl giur espert ,[]
828627376426848256,aspett ,[]
828627681625391104,l'iron fidanz l'ex fidanz fedez fedez music camp ,[]
828628125751898112,ermal met ,['__EMOT_POS']
828628296602624002,"te,sapp mer cio,mer centimetr palco,s orgogl ",['__EMOT_POS']
828628460671221762,stud segu dirett interv news ,[]
828628845997785088,apprend sgoment bepp vessicc bast spot orribil compens d'or d'aless ban ,[]
828628894085427200,dovrebber divertent cont filipp prom sanrem ,[]
828629016815009792,repubblicait alelavital aspett ,[]
828629440070553600,sondagg guard festival sanrem ritwitt diffond ,['__EMOT_POS']
828629761970802688,paur fort buon catt sorte..no abbandon ,['__EMOT_POS']
828629871572242432,vogl festival ,['__EMOT_POS']
828629925259264002,l'or bassott paparazz belen ,[]
828630090955255808,vogl festival ,[]
828630194252546048,doman cuor creditphoto(c ,['__EMOT_POS']
828630224715837440,c'er pot mett antony francesc giur sanrem ,[]
828630262087053313,vogl festival ,['__EMOT_POS']
828630514185695232,dio tropp ansi ,['__EMOT_POS']
828630705513103363,dimm gret esperit musical fatt fedez ,[]
828630840309587970,cener morbid mikimix nacqu caparezz aspett ,[]
828630877013962752,ver parol mamm pens part ,['__EMOT_POS']
828630919833608193,gret menc giur d'esp poss star fras ,[]
828631087064743936,ital .son .fognin .niall shawn .simpl plan ,[]
828631403189387265,gret menc giudic pass andar stud fisic all'univers laur lod bac accadem ,[]
828632351039164416,comment news interv fot vide insomm riguard ,[]
828632573152784386,giur ,[]
828633271013629953,elod cant fin un'amor riccard cocciant scelt azzeccatissim ,[]
828633575843061760,quest'ann guarder sanrem l'ann prossim ,[]
828633807305764867,com' stran sent belen special fot vide festival ,[]
828634066010374144,spacc sorris gret ,['__EMOT_POS']
828634191290126337,pezz radiofon grintos ,[]
828635211248316417,virgin raffael torn sanrem bell notiz ,[]
828635465540575233,settiman bianc prend ,[]
828635949835882496,l'ann prossim vad giudic sanrem ,[]
828636187749445637,ultimor intest cachet carl cont imit virgin ragg ,[]
828636284532973572,risult gret menc unic esperit camp music uscit fedez ,[]
828636465919885312,menc giudic espert ditem scherz rid ,['__EMOT_POS']
828636621226508288,gret menc giur espert ditem scherz pessim gust preg ,[]
828636667288379392,perd buon abitudin div pront ,['__EMOT_POS']
828636717943050240,sanrem parl can ador ,[]
828637191685410817,star edizion ,[]
828637359252058114,seguim segu doman avra iniz ,[]
828638047495397378,beib aai don nid doll bills fan toniit giur sanrem n'attim ,[]
828638584127225856,vabb augur gret menc capac competent giudic criter bell figur ,[]
828638841493921793,settiman sanremes albert salern ricord festival ,[]
828639427018813442,ved gret menc giorg moroder ven vogl sbatt test mur ,[]
828639567758708736,gret menc giudic esprim ,[]
828639926048739328,ciao bello manc ,['__EMOT_POS']
828640109318778881,ved l'or doman ,['__EMOT_POS']
828640189752942592,"scatt liv cantant calabres micael foti,partecip sol ",[]
828640282547777536,prefer anzic giur gar rimembr bei temp cheap thrills ,[]
828640588945817601,ciao samuel fig ,['__EMOT_POS']
828641389105790976,interv dic vinc festival ,[]
828641961452109824,spieg gret menc giudic sol arriv ,[]
828642071217106949,doman iniz sent sap canzon memor ,[]
828642233595334656,pot prend far giur intend seren ,[]
828642653914988544,l'unic guarder boh entusiasm ,[]
828642834085449728,bell ,['__EMOT_POS']
828643409262952448,sanrem pront consigl segu twitter rac ,[]
828643628385976321,doman amer sagr pizz spaghett ,[]
828644021664940034,sol mar marc d'avvicin ,[]
828644088320761856,x:in espert menchi: prend cul news giudic categor espert ,[]
828644145669488640,mar filipp rivier superst fing turist ,[]
828644214535761920,voc bran possibil bell coccoler far commuov ,[]
828644553766879232,chiacc gaet direttor ,[]
828645229179916289,sara' ,[]
828645972695724039,programm cantant ospit ,[]
828645985454800897,fot vide interv ,[]
828646096771612672,cazz cont invit tott ide statal rub stipend vergognat ,[]
828646228393095168,post dirett ospit ,[]
828646308172935169,ved l'or ascolt canzon fiorell mannoi amo donn artist straordinar ,[]
828646343199571969,cerc original ,['__EMOT_NEG']
828646566139482113,ligur manc ,['__EMOT_POS']
828646736734384128,settiman sanremes ,['__EMOT_POS']
828647112539791364,furbett cartellin arriv furbett clik ,[]
828647699138375680,twitter vend hashtag sanrem ,[]
828647739131043840,divert cub bran riusc star ferm div garant ,[]
828647882966388738,dir gret menc espert music bepp vessicc morir ,[]
828647910204121088,prov scimmion ballerin ,[]
828648403080982528,gret menc giur espert music ,[]
828648568999272449,aspettat scal tuff dirett palc ,[]
828648746565136384,ved moroder gret menc allib ,[]
828648810943565828,sorpres prov big gabban ball sort king kong occidentali's karm tormenton ,[]
828649102753820676,photocall self vide ,[]
828649248984010752,sap gret menc giur ,[]
828649283306012672,prend doman second edizion sanremosol l'import ,[]
828649354453975041,l'umilt ermal met ,[]
828649583135879170,cominc mang ,[]
828649617927573504,robin schulz palc dell'ariston singl featuring david guett shed light ,[]
828649658155204608,fot vide interv ,[]
828650373137178625,gret menc pesc d'april febbrai ver ,[]
828650488790937601,canzon festival lifeg rad ,['__EMOT_NEUT']
828650550677876736,stup mar ,['__EMOT_POS']
828651052245344256,doman sab ser pront ,[]
828651185406083073,conduttor direttor artist carcont qui ,['__EMOT_POS']
828651220386639876,gret menc giudic salvin all'accoglit migrant ,[]
828651609525727232,c'ho l'ansiaanon aspett dall'ultim concert ,['__EMOT_POS']
828651980667158529,fatt bell ,[]
828652050867224577,spacc lodo ,['__EMOT_NEUT']
828652254588710917,gran form marc pront conquist l'ariston ,[]
828652315875954689,indovin estratt assol sal stamp andar ^ser festival andra ,[]
828652720068366341,aspett aspett gret menc giudic veng pres random ,[]
828653184398852098,gret menc giur espert ,[]
828653233660973056,gret menc giur qual ,[]
828653307031846913,confert stamp nom nov programm ,[]
828653325327413249,viagg tramont meravigl ,[]
828653408324300800,reservescrims claudiaguast guastifrancesc vitaindirett raiun sanremora ,[]
828653629183840257,gret menc far giur espert ,['__EMOT_POS']
828654015596617729,scherz degener ,[]
828654363048546304,manc all'appunt music italian aspett ,[]
828654515071119360,meravigl ,[]
828654565419515905,sent l'ar marian ,['__EMOT_POS']
828654707614834688,vist cors august mombell ,[]
828655026126065664,gret menc entrat far giur espert criter raccomand ,[]
828655293584330753,spieg cos' simbol ross dell'hashtag ,[]
828655338278764546,aspett sanrem ,['__EMOT_POS']
828655609574744065,spieg san rem vinc miglior mett giur inespert gret menc ,['__EMOT_POS']
828655726075731969,gig unic felic aspett ,[]
828655798897221632,segu gret menc giudic noo ,[]
828655881365643264,music ospit divert all' febbrai ,[]
828656071480836099,accorg l'et avanz conosc cazz ,[]
828656172534288384,gret menc far giur espert ,[]
828656452051025920,gret menc barbar d'urs giornal ital ,[]
828656531042340864,ugo mascott ,[]
828656601020170240,filipp frastorn sent belen apre ,[]
828656978876518400,luned piov doman iniz sar becc ,[]
828657029694812160,scopr giudic gret ,[]
828657165284024321,mar coccodrill c'e clip anteprim ,[]
828657375469064192,inizier doman present ,[]
828657474274258944,aspett keanu reeves ,[]
828657545170518016,bocc lup much mierda nuov avventur ,['__EMOT_POS']
828657602733146112,bocc lup much mierda nuov avventur ,['__EMOT_POS']
828657764801064961,canzon assoc festival sanrem l'uom volant ,['__EMOT_POS']
828657797004984320,insult gret menc ved criter esperit mess espert ,[]
828658155693473793,"much mierdaa,s orgogl ",['__EMOT_POS']
828658902405312514,ved hom infuoc gret menc giur fondamental gret menc ,[]
828658940351221760,gret menc giur espert ,[]
828659294400770048,cia cia bambin doman ,[]
828659332082434049,sent degrad diffond nell'ar gret menc ,[]
828659532289232897,festival iniz riesc star interv ,[]
828659898925846529,gret menc giur espert illuminatem preg l'ho ,[]
828660030857736198,gret menc giur espert espert music ,[]
828660092002246657,stup rikk marcuxx vad livell propost gret menc giur ,[]
828660179751297025,c'e link ascolt comment qualsias tip accett ,[]
828660324857499649,somm regg dramm colleg trasmission improb opinion ,[]
828660379312078849,gret menc giur ,[]
828660506026196992,menc giudic espert ,[]
828661109687205889,alelavital mar coccodrill sanremora c'e braschiofficial ,[]
828661656364400641,gret menc peggio..po dimagr ,[]
828661688077582337,repubblicait alelavital vent min cag zer ,[]
828661825818484736,,[]
828662011592634370,mar coccodrill acquerell fotogramm disc onest ,[]
828662042777251840,giur espert sanrem chiam espert ,[]
828662187191365633,sent aspetter spettacol livell alto occhi punt v.tant vinc f.le ,[]
828662562841587714,quint palc fot esclus ,[]
828662751283257344,agenzia_ans quint palc fot esclus ,[]
828662903318380544,filipp bassott vien immortal bisogn figuriamoc c'e spaz clementin ,[]
828663032335175680,com' star palc sanrem ,['__EMOT_POS']
828663179005792257,gret menc giur espert qnd dic cap cucin mett formag ,[]
828663218436452353,ballaton soul impatt vocal ,[]
828663319456256000,esempl castor ,['__EMOT_POS']
828663369016233984,applaud ,[]
828663428709482496,ved l'or ascolt mercoled ,['__EMOT_POS']
828663662881693699,"carr camp tenc a""l trattor tangenzial rovazz sic transit glor mund ",[]
828663849742131200,rott cominc ,[]
828664209894416384,,[]
828664570336202752,datem turc piazz ,[]
828664603290828802,temp martin cap cominc vinc valer scanu ,[]
828664707200454656,gret menc talment raccomand fin pales c'entr cazz ,[]
828664780189745154,boh gret menc giur espert poss tranquill andar ball scal mil ,[]
828664892152508422,guard ,[]
828665167349182465,torn vedrem second ser mercoled ,['__EMOT_POS']
828665585873588225,sanrem official ,[]
828665618895364096,pod mannoia-sergione-gig prem critic ermal met ,[]
828665818019885057,rifer idolatr piac ,[]
828665872214548484,chiss trash assurd vincer quest'ann ,[]
828666168328220673,vincer ,[]
828666554422280193,pischell ,[]
828667005343584256,cazz menc music ahahahah ovvi guarder sanrem quest'ann perd lol ,[]
828667493988368386,sanrem tirator scelt giur qual ,[]
828668186639888384,bandier rivol sangu orecc ,[]
828668276075020288,vien tentazion condurr sed gradin sai l'abitudin ,[]
828668584779988992,inciamp risc cad scal ,[]
828668637485596672,menc giudic andiam protest scus dov ,[]
828668738056683520,chied l'ital funzion ,[]
828668766640816129,gret menc sol gif marin sanrem festival ,[]
828669242589454336,c'e gret menc c'e vessicc may intend ,[]
828669267700805634,allarm bomb palafior dit attent giornal famos all'ariston ,[]
828669483925516292,viv sanrem red ronn ,[]
828669536211697664,giur espert prem oscar dall'altr soffocon cul ,[]
828670282550370304,bocc lup much mierda nuov avventur ,['__EMOT_POS']
828670308374683650,bocc lup much mierda nuov avventur ,['__EMOT_POS']
828670893014532096,schif prov ,[]
828671054801489920,lel mett poc ansi ,['__EMOT_POS']
828671362017394688,"ved l'or doman ved cantare.s fier vada,t sosterr ",['__EMOT_POS']
828671850683183107,gret menc giur espert poss partecip concorrent vinc ,['__EMOT_POS']
828672112227471364,giudic stor ordinar foll ,[]
828672187187990533,rag sapp cast aggiunt rovazz vol ,['__EMOT_POS']
828672368407171073,fiorell mannoi torn abit indosser palc ,[]
828672601425846272,,[]
828672682048835584,pens dovrest dar possibil ritrov giur qual ,[]
828673248934100992,gret menc qual ricord cover cheap thrills brivid sudor fredd ,[]
828673314574987264,presenz gret menc seppur insignific un'oltragg buon sens festival ,[]
828673352785092610,doman boom registr ,[]
828673835201355776,giur ,['__EMOT_POS']
828674475428347906,pens playlist ,[]
828674521678880770,gret menc giur qual doman dell'ital ,[]
828674794933645314,rott pall ,[]
828675055659933697,staser c'e orma pensier ,[]
828675414264541184,gret menc dimostr c'e speranz capac ,[]
828675474612166656,sanrem festival event mostr tant music ,[]
828675693080887296,doman iniz tim tim twitter ,['__EMOT_POS']
828676158724120586,ritorn festival sanrem ,[]
828676232992739328,signor quest'ann vallett ,[]
828676315410739205,fin gret menc sanrem ,[]
828676407958048769,cos' rob vogl cred ,[]
828676491802198016,,[]
828676630226812928,fortun settiman avra fin romp cosiddett ,[]
828676972091994118,pront tif ,['__EMOT_POS']
828677023182749696,bocc lup talentu ,['__EMOT_POS']
828677535324061697,red carpet punt serg sylvestr alto entra truck rad ,[]
828678018554089472,"chiaro,ad ser vogl sal sak ",[]
828678173843918848,uscit fot red carpet curiosa ,['__EMOT_POS']
828678523720187909,gret menc giur espert sanrem ,[]
828678567659724801,rend cont ,[]
828678735297642498,raccom ditem gret menc cul entrar spettacol ,[]
828678883385950209,ascolt canzon entra test esce sapevatel ,[]
828679086037942272,risalt ancor ,['__EMOT_POS']
828679320168173569,guard sanrem menc ,[]
828679358915166209,schif schif schif ,[]
828679396944904193,vol smett accus gret chiam giur dov declin ,[]
828679564859736064,"hashtag divent genitor next week,hann ",[]
828679662758932481,doman videocopertin crozz giornal accredit settimanal cines ,[]
828679731272884224,tesorin fatt val spacc cul palc ,['__EMOT_POS']
828679817457446913,gret menc ,[]
828680153660289029,legg ovunqu numer tropp ospit presenz ,[]
828680679600840704,bell legg comment stamp c'e un'opinion buon dirett puntual stroncatur popol ,[]
828680971344019458,torn far ,[]
828681632890621952,min vinc man bass partecip ospit torn davver ,[]
828681925963476992,siccom cors settiman ciclism bocc lup ,[]
828682068137754624,seguir reportag freg cao ,[]
828682127365591041,avvis tutta:d doman twitter scriver nuov propost membr giur prem enzo jannacc ,[]
828682173389688834,pazz ,[]
828682539313291265,gret menc far giur espert ,[]
828682800555503617,bravissim innovativissim acquist l'hashtag spettacol ,[]
828683292249616389,stra agit doman emozion ved sal palc neanc dovess cant aiut ,[]
828683430317719557,lod tess ser ,['__EMOT_POS']
828683465822466048,espert musical trump president americ manc cipollar ministre complet team insomm ,[]
828683517181755392,gran final countdown final ,[]
828683654192824320,gret menc giudic l'ital med ,[]
828684150693564416,fortun c'e cor ,[]
828684256801079300,gret menc cant gioi ugual ,[]
828684454185095168,larg giovan conosc pregiudiz condann scelt giur ,[]
828684902279299074,bellezz ,[]
828685017257799681,artist verrann giudic popol ital ,[]
828685314931716098,canzon piac ,[]
828685364009238529,giudic sanrem ved malgiogl giudic concors miss magliett bagn ,[]
828685871998173184,amor ,[]
828686226555338752,canzon piac ,[]
828686869990952962,canzon piac ,[]
828686985246154757,divert god quest'esperit massim viv emozion spacc sai ,['__EMOT_NEUT']
828687412436017152,stor clementin elod ,['__EMOT_POS']
828687767999754243,trasform carl cont portac far cap comand ,[]
828687802271424512,canzon piac ,[]
828688014868111360,prontissim ,['__EMOT_POS']
828688105049817089,poliziott sergent mor comell ,['__EMOT_POS']
828688443072987137,uscir album ,[]
828688628759089152,l'hashtag garant approfond liv segu ,['__EMOT_POS']
